State,Year,admission_rate_per_100k,search_PC1,search_PC2,search_PC3,log_state_population
Texas,2017,182.21327018774576,1.7632978638924808,0.04806557782652225,1.6142920073157854,17.15805513915855
Texas,2018,181.13813017379056,2.608182094799995,-0.8174191095374285,1.0237999747502742,17.16977578828163
Texas,2019,177.49462048131298,3.377366464117288,-1.2040914987048021,1.0279604829502254,17.18235090492376
Texas,2020,173.0200503331675,3.047818424010359,-1.305424066974044,1.4878407734780157,17.195169612875084
Utah,2014,398.1857703380188,-1.02520228579737,0.7101950190193971,-0.6946391262806698,14.893350929726772
Utah,2015,400.51936804411815,-1.0859516918424257,0.7436791472429518,-0.8349842017478052,14.908649897330042
Utah,2016,369.5502425727792,-0.1736134014604161,-0.2727177998277065,-0.9630841233214157,14.928762166971683
Utah,2017,386.6552388562738,-0.5725089435178439,-0.08550899183219161,-1.3090221905477246,14.948053953426864
Utah,2018,397.76201027335287,0.34309773691583867,-0.38436012853919194,-1.9344814893260434,14.964547547234881
Utah,2019,419.8686201431424,1.142404544005525,-1.0621593835140584,-2.006243099528942,14.979717996840792
Utah,2020,486.1719467094005,1.141448844271333,-0.833725182405855,-1.6154715296796918,14.994128322843608
Vermont,2014,287.68101928581586,-4.352217791973989,0.017822317206317512,1.188138413379936,13.346615114453842
Vermont,2015,295.6168805228424,-3.943768602446701,-0.6877843412665662,1.240533328853322,13.346802089635428
Vermont,2016,248.25182665295677,-3.924235968710595,-0.09329890571657823,1.0129452057692596,13.344492013866653
Vermont,2017,263.94425497334964,-3.265467679035187,-0.8172847209682946,0.17808959116810102,13.345718106418959
Vermont,2018,312.098872922942,-3.674321627544711,-0.8564997250388912,0.3813323970598214,13.345190078526818
Vermont,2019,296.45250510379043,-4.035392217705912,-0.7730019929362613,1.1153996023894568,13.343979362583248
Vermont,2020,264.7000787683265,-4.463466580702535,-0.3142530519422899,1.115440572451932,13.342858625055998
Virginia,2014,410.6823098745344,1.1563650164905621,2.1121850710041175,-0.3812546572092073,15.933623383042349
Virginia,2015,421.8802641663629,-0.01545830409231747,1.4707432348136218,0.2685872084306792,15.939842168318702
Virginia,2016,396.7852789335172,0.04159701099342276,0.6198053752670276,0.23767717316313602,15.945841368674406
Virginia,2017,403.1396016366878,1.5852037307231366,0.2657123243151712,0.6726169544460577,15.952160421960832
Virginia,2018,401.2492186508626,1.9643685609302513,-0.03160734013472601,0.03718531813107539,15.956860602814405
Virginia,2019,443.5151079126601,2.9024132430772824,-0.46940292555685537,0.13616881288682092,15.962218381432557
Virginia,2020,412.6621270340489,3.216817165130542,-0.9874724405651871,1.390222075075365,15.966174833139824
Washington,2014,249.3789967057885,1.1307243475534459,1.3222834919468636,0.5459555042201754,15.769605831590393
Washington,2015,220.4460348804227,1.5888672253712341,1.2668174488530979,0.1956720066347451,15.785037758823377
Washington,2016,186.98730034311143,1.9390340014448502,0.45742927480555423,0.5301500307539816,15.803379563638595
Washington,2017,177.7071496567492,2.1085623264631352,0.2151193714596316,0.44842400105071956,15.820760604771694
Washington,2018,188.65936661204844,3.1908883139811133,-1.049111847547817,0.3513776272147729,15.833979612642096
Washington,2019,189.78138235445545,3.777429048158357,-1.0563665695330615,0.1431781356359878,15.845502368007871
Washington,2020,174.82035746018903,3.7203575042367607,-0.9543499582099682,0.9184630137524797,15.855900932117157
West Virginia,2014,653.8529500926471,-3.5865521073365887,0.8978616928330575,0.8884303164885611,14.431003717332867
West Virginia,2015,594.0329794090267,-2.997907318066621,0.8429153228718254,0.6114916923323875,14.42708536150284
West Virginia,2016,573.0080466701411,-2.6821649139706683,0.7005695325176575,0.20304996384578014,14.42115624144536
West Virginia,2017,602.0840355356046,-2.5891762439544848,0.5171542790544577,0.0775220263457796,14.413623170735413
West Virginia,2018,562.0301303522295,-1.656067518270498,-0.6583141416609675,-0.9707672832718798,14.406598988257194
West Virginia,2019,509.6746270602135,-1.4548326033031995,-1.2232366197086566,-1.2488774754468086,14.400662087277636
West Virginia,2020,490.2545793979898,-1.8419128616996086,-1.0245144303485956,-0.6272268108351564,14.394809638344665
Wisconsin,2014,416.2901370176836,0.6916714791021469,1.4168843260884691,-0.7966969063272042,15.565266605895545
Wisconsin,2015,430.3368756883438,1.1290860001044525,1.3894460265068564,-0.4914364663844487,15.566956063324868
Wisconsin,2016,393.0620224166561,1.4379215018761946,0.5915256790568422,-0.5134444218792606,15.569078251168301
Wisconsin,2017,367.6758072943773,0.9196394726691708,0.1234281829533386,-0.42690709822783746,15.572186225209943
Wisconsin,2018,352.0206068904118,1.9001676188492298,-1.108612103980342,-0.5997853833692914,15.574973910254307
Wisconsin,2019,357.9656631095009,2.1649636041658047,-1.4620767513792308,-0.8519252731856845,15.577597623498384
Wisconsin,2020,314.608012988939,2.0279535835286224,-1.3559660678396184,-1.1830375556797539,15.578982857749638
Wyoming,2014,291.5156929756721,-4.294062121525059,-0.04899042744356239,1.3692234194601856,13.276215155422035
Wyoming,2015,264.32965147709115,-4.392438122141975,-0.6590426081370658,0.9874669000169837,13.281738670852032
Wyoming,2016,299.02109038467785,-4.423492714801093,-0.6335148302984699,1.016079712309214,13.279782424581072
Wyoming,2017,241.3818073980076,-3.5981288153517315,-0.8737445013071419,0.9603329260871363,13.270773037641508
Wyoming,2018,207.2345584349646,-3.857492145583073,-1.1017234618866194,0.545839492912378,13.269151016454998
Wyoming,2019,215.47414655000037,-3.8602691066332486,-1.039334512599436,0.4734545780864351,13.270983362525268
Wyoming,2020,240.41433693725872,-3.4935962023833027,-0.9950304541637103,0.20914130588144894,13.274789141848617
